,Unnamed: 0.1,Unnamed: 0,Timestamp,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
2445,2445,175922,1335873240,4.94,4.94,4.94,4.94,0.02024291,0.0999999754,4.94
2446,2446,175959,1335875460,4.94,4.94,4.94,4.94,4.0,19.76,4.94
2447,2447,175977,1335876540,4.94,4.94,4.94,4.94,0.99102278,4.8956525332,4.94
2448,2448,175982,1335876840,4.95,4.95,4.95,4.95,111.66979392,552.7654799,4.95
2449,2449,175993,1335877500,4.96,4.96,4.96,4.96,0.84443512,4.1883981952,4.96
2450,2450,176004,1335878160,4.97,4.97,4.97,4.97,2.77764624,13.804901813,4.97
2451,2451,176012,1335878640,4.98,5.0,4.98,5.0,278.00072186,1389.6852239,4.9988547318
2452,2452,176013,1335878700,5.02,5.02,5.02,5.02,27.6002319,138.55316414,5.02
2453,2453,176014,1335878760,5.02,5.02,5.02,5.02,20.0,100.4,5.02
2454,2454,176015,1335878820,5.02,5.02,5.02,5.02,20.0,100.4,5.02
2455,2455,176016,1335878880,5.02,5.02,5.02,5.02,20.0,100.4,5.02
2456,2456,176017,1335878940,5.02,5.02,5.02,5.02,20.0,100.4,5.02
2457,2457,176018,1335879000,5.02,5.02,5.02,5.02,20.0,100.4,5.02
2458,2458,176019,1335879060,5.02,5.02,5.02,5.02,20.0,100.4,5.02
2459,2459,176020,1335879120,5.02,5.02,5.02,5.02,20.0,100.4,5.02
2460,2460,176021,1335879180,5.02,5.02,5.02,5.02,0.83864541,4.2099999582,5.02
2461,2461,176072,1335882240,5.03,5.03,5.03,5.03,11.86878728,59.700000018,5.03
2462,2462,176121,1335885180,5.04,5.04,5.04,5.04,20.36088144,102.61884246,5.04
2463,2463,176122,1335885240,5.04,5.04,5.04,5.04,11.49404761,57.929999954,5.04
2464,2464,176188,1335889200,4.97,4.97,4.97,4.97,8.81865132,43.82869706,4.97
2465,2465,176678,1335918600,5.01,5.01,5.01,5.01,10.28565056,51.531109306,5.01
2466,2466,176684,1335918960,5.02,5.02,5.02,5.02,2.09533084,10.518560817,5.02
2467,2467,176702,1335920040,5.04,5.05,5.04,5.05,19.76284584,99.792236752,5.0494871821
2468,2468,176780,1335924720,5.05,5.05,5.05,5.05,19.76284584,99.802371492,5.05
2469,2469,176781,1335924780,5.05,5.05,5.05,5.05,19.76284584,99.802371492,5.05
2470,2470,176782,1335924840,5.05,5.05,5.05,5.05,19.76284584,99.802371492,5.05
2471,2471,176783,1335924900,5.05,5.05,5.05,5.05,129.00147697,651.4574587,5.05
2472,2472,176784,1335924960,5.06,5.06,5.06,5.06,10.06136887,50.910526482,5.06
2473,2473,176821,1335927180,5.07,5.09,5.07,5.09,21.71062531,110.31315404,5.0810675633
2474,2474,176967,1335935940,5.09,5.09,5.09,5.09,19.64636542,99.999999988,5.09
2475,2475,176979,1335936660,5.09,5.09,5.09,5.09,23.90859131,121.69472977,5.09
2476,2476,176988,1335937200,5.1,5.1,5.1,5.1,19.60784313,99.999999963,5.1
2477,2477,176989,1335937260,5.1,5.1,5.1,5.1,19.60784313,99.999999963,5.1
2478,2478,176992,1335937440,5.1,5.1,5.1,5.1,19.60784313,99.999999963,5.1
2479,2479,176995,1335937620,5.1,5.1,5.1,5.1,19.60784313,99.999999963,5.1
2480,2480,177005,1335938220,5.11,5.11,5.11,5.11,19.6,100.156,5.11
2481,2481,177074,1335942360,5.11,5.13,5.11,5.13,5.34046692,27.364954574,5.1240752885
2482,2482,177129,1335945660,5.1,5.1,5.1,5.1,37.8,192.78,5.1
2483,2483,177353,1335959100,5.13,5.13,5.13,5.13,6.47560085,33.21983236,5.13
2484,2484,177364,1335959760,5.14,5.14,5.14,5.14,0.39370078,2.0236220092,5.14
2485,2485,177375,1335960420,5.15,5.15,5.15,5.15,3.35152862,17.260372393,5.15
2486,2486,177631,1335975780,5.09,5.09,5.09,5.09,23.7,120.633,5.09
2487,2487,177642,1335976440,5.09,5.09,5.08,5.08,2.53108339,12.858334537,5.0801702496
2488,2488,177869,1335990060,5.12,5.12,5.12,5.12,11.93259768,61.094900122,5.12
2489,2489,177998,1335997800,5.06,5.06,5.06,5.06,10.0,50.6,5.06
2490,2490,178270,1336014120,5.06,5.06,5.05,5.05,32.74786894,165.61377479,5.0572382311
2491,2491,178402,1336022040,5.09,5.09,5.09,5.09,2.81749599,14.341054589,5.09
2492,2492,178408,1336022400,5.09,5.09,5.09,5.09,4.34439554,22.112973299,5.09
2493,2493,178499,1336027860,5.09,5.1,5.09,5.1,8.3529138,42.589695279,5.0987830473
2494,2494,178629,1336035660,5.1,5.1,5.1,5.1,2.55490196,13.029999996,5.1
2495,2495,178646,1336036680,5.07,5.07,5.07,5.07,1.0,5.07,5.07
2496,2496,178668,1336038000,5.1,5.1,5.1,5.1,35.51038865,181.10298212,5.1
2497,2497,178677,1336038540,5.1,5.1,5.1,5.1,10.226,52.1526,5.1
2498,2498,178705,1336040220,5.1,5.1,5.1,5.1,12.78235294,65.189999994,5.1
2499,2499,178725,1336041420,5.1,5.1,5.1,5.1,14.24313725,72.639999975,5.1
2500,2500,178735,1336042020,5.1,5.1,5.1,5.1,10.22549019,52.149999969,5.1
2501,2501,178738,1336042200,5.1,5.1,5.1,5.1,51.6,263.16,5.1
2502,2502,178739,1336042260,5.1,5.1,5.1,5.1,92.9,473.79,5.1
2503,2503,178749,1336042860,5.11,5.11,5.11,5.11,6.20195536,31.69199189,5.11
2504,2504,178760,1336043520,5.12,5.12,5.12,5.12,34.08976574,174.53960059,5.12
2505,2505,178764,1336043760,5.12,5.12,5.12,5.12,3.45570115,17.693189888,5.12
2506,2506,178775,1336044420,5.13,5.13,5.13,5.13,12.81871345,65.759999999,5.13
2507,2507,178780,1336044720,5.12,5.12,5.12,5.12,0.40664138,2.0820038656,5.12
2508,2508,178801,1336045980,5.13,5.13,5.13,5.13,25.41520467,130.37999996,5.13
2509,2509,178832,1336047840,5.13,5.13,5.13,5.13,11.44444444,58.709999977,5.13
2510,2510,178850,1336048920,5.13,5.13,5.13,5.13,58.18908382,298.51,5.13
2511,2511,178897,1336051740,5.12,5.12,5.12,5.12,12.73242188,65.190000026,5.12
2512,2512,178915,1336052820,5.12,5.12,5.12,5.12,21.64453125,110.82,5.12
2513,2513,178957,1336055340,5.1,5.1,5.1,5.1,12.86151401,65.593721451,5.1
2514,2514,178965,1336055820,5.1,5.1,5.1,5.1,10.0,51.0,5.1
2515,2515,178968,1336056000,5.12,5.12,5.12,5.12,27.7578125,142.12,5.12
2516,2516,179042,1336060440,5.1,5.1,5.1,5.1,37.84901961,193.03000001,5.1
2517,2517,179135,1336066020,5.1,5.1,5.1,5.1,11.04313725,56.319999975,5.1
2518,2518,179234,1336071960,5.1,5.1,5.1,5.1,55.70588235,284.09999999,5.1
2519,2519,179243,1336072500,5.1,5.1,5.1,5.1,10.10784314,51.550000014,5.1
2520,2520,179427,1336083540,5.1,5.1,5.1,5.1,14.06078431,71.709999981,5.1
2521,2521,179572,1336092240,5.1,5.1,5.1,5.1,31.3,159.63,5.1
2522,2522,179574,1336092360,5.1,5.15,5.1,5.15,254.7,1306.6801802,5.1302716143
2523,2523,179606,1336094280,5.08,5.08,5.08,5.08,19.19882477,97.530029832,5.08
2524,2524,179624,1336095360,5.07,5.07,5.07,5.07,29.08482112,147.46004308,5.07
2525,2525,179737,1336102140,5.07,5.07,5.07,5.07,6.1,30.927,5.07
2526,2526,180042,1336120440,5.09,5.09,5.09,5.09,25.0,127.25,5.09
2527,2527,180149,1336126860,5.11,5.11,5.11,5.11,28.57789803,146.03305893,5.11
2528,2528,180185,1336129020,5.11,5.11,5.11,5.11,16.5518591,84.580000001,5.11
2529,2529,180193,1336129500,5.11,5.11,5.11,5.11,12.76516634,65.229999997,5.11
2530,2530,180219,1336131060,5.09,5.09,5.08,5.08,13.75991356,69.980888486,5.0858523334
2531,2531,180220,1336131120,5.08,5.08,5.08,5.08,0.39284656,1.9956605248,5.08
2532,2532,180234,1336131960,5.08,5.08,5.08,5.08,1.0,5.08,5.08
2533,2533,180236,1336132080,5.11,5.11,5.11,5.11,102.78744189,525.24382806,5.11
2534,2534,180247,1336132740,5.12,5.12,5.12,5.12,8.9956696,46.057828352,5.12
2535,2535,180266,1336133880,5.12,5.12,5.12,5.12,1.23948448,6.3461605376,5.12
2536,2536,180268,1336134000,5.12,5.12,5.12,5.12,0.41038662,2.1011794944,5.12
2537,2537,180277,1336134540,5.13,5.13,5.13,5.13,7.24059222,37.144238089,5.13
2538,2538,180304,1336136160,5.12,5.12,5.12,5.12,0.40719478,2.0848372736,5.12
2539,2539,180327,1336137540,5.08,5.08,5.08,5.08,4.96,25.1968,5.08
2540,2540,180355,1336139220,5.1,5.1,5.1,5.1,1.0,5.1,5.1
2541,2541,180362,1336139640,5.12,5.12,5.12,5.12,3.09823624,15.862969549,5.12
2542,2542,180366,1336139880,5.13,5.13,5.13,5.13,1.62378167,8.3299999671,5.13
2543,2543,180367,1336139940,5.13,5.13,5.13,5.13,24.71342929,126.77989226,5.13
2544,2544,180373,1336140300,5.14,5.14,5.14,5.14,7.92772267,40.748494524,5.14
2545,2545,180374,1336140360,5.14,5.14,5.14,5.14,10.94458443,56.25516397,5.14
2546,2546,180377,1336140540,5.15,5.15,5.15,5.15,25.51419293,131.39809359,5.15
2547,2547,180378,1336140600,5.15,5.15,5.15,5.15,6.7631068,34.83000002,5.15
2548,2548,180540,1336150320,5.13,5.13,5.13,5.13,4.16474964,21.365165653,5.13
2549,2549,180550,1336150920,5.14,5.14,5.14,5.14,4.16731517,21.419999974,5.14
2550,2550,180658,1336157400,5.11,5.11,5.1,5.1,3.94975891,20.156842848,5.1033096721
2551,2551,180659,1336157460,5.1,5.1,5.1,5.1,3.45024109,17.596229559,5.1
2552,2552,180730,1336161720,5.14,5.14,5.14,5.14,34.07003891,175.12,5.14
2553,2553,180814,1336166760,5.11,5.11,5.1,5.1,10.47357097,53.458817508,5.1041633901
2554,2554,180836,1336168080,5.09,5.09,5.09,5.09,6.1,31.049,5.09
2555,2555,180837,1336168140,5.14,5.14,5.14,5.14,2.32593053,11.955282924,5.14
2556,2556,180888,1336171200,5.09,5.09,5.09,5.09,4.39640566,22.377704809,5.09
2557,2557,180891,1336171380,5.08,5.08,5.08,5.08,1.0,5.08,5.08
2558,2558,180899,1336171860,5.08,5.08,5.08,5.08,5.60359434,28.466259247,5.08
2559,2559,180901,1336171980,5.08,5.08,5.08,5.08,5.51466851,28.014516031,5.08
2560,2560,180903,1336172100,5.08,5.08,5.08,5.08,0.3,1.524,5.08
2561,2561,180905,1336172220,5.08,5.08,5.08,5.08,0.3,1.524,5.08
2562,2562,180906,1336172280,5.08,5.08,5.08,5.08,13.88533149,70.537483969,5.08
2563,2563,180908,1336172400,5.12,5.12,5.12,5.12,1.0,5.12,5.12
2564,2564,180917,1336172940,5.11,5.11,5.11,5.11,6.62035225,33.829999998,5.11
2565,2565,180929,1336173660,5.08,5.08,5.08,5.08,6.06365292,30.803356834,5.08
2566,2566,180939,1336174260,5.08,5.08,5.07,5.07,16.55348418,83.935164793,5.0705436922
2567,2567,180940,1336174320,5.07,5.07,5.07,5.07,0.04651582,0.2358352074,5.07
2568,2568,180999,1336177860,5.09,5.09,5.09,5.09,1.0090648,5.136139832,5.09
2569,2569,181002,1336178040,5.1,5.1,5.1,5.1,69.7,355.47,5.1
2570,2570,181005,1336178220,5.1,5.1,5.07,5.07,14.8,75.109186404,5.0749450273
2571,2571,181227,1336191540,5.08,5.08,5.08,5.08,8.76875244,44.545262395,5.08
2572,2572,181399,1336201860,5.07,5.07,5.07,5.07,15.92573942,80.743498859,5.07
2573,2573,181400,1336201920,5.07,5.07,5.07,5.07,15.07992517,76.455220612,5.07
2574,2574,181524,1336209360,5.07,5.07,5.07,5.07,6.13189538,31.088709577,5.07
2575,2575,181525,1336209420,5.07,5.07,5.07,5.07,3.86810462,19.611290423,5.07
2576,2576,181594,1336213560,5.08,5.08,5.08,5.08,1.00762166,5.1187180328,5.08
2577,2577,181617,1336214940,5.1,5.1,5.1,5.1,18.1599243,92.61561393,5.1
2578,2578,181635,1336216020,5.1,5.1,5.1,5.1,2.55554528,13.033280928,5.1
2579,2579,181675,1336218420,5.11,5.11,5.11,5.11,29.09361784,148.66838716,5.11
2580,2580,181855,1336229220,5.08,5.08,5.08,5.08,10.5,53.34,5.08
2581,2581,181890,1336231320,5.08,5.08,5.08,5.08,1.0,5.08,5.08
2582,2582,181924,1336233360,5.08,5.08,5.08,5.08,2.07253443,10.528474904,5.08
2583,2583,181959,1336235460,5.07,5.07,5.07,5.07,12.2598416,62.157396912,5.07
2584,2584,181981,1336236780,5.06,5.06,5.05,5.05,9.93647942,50.183336466,5.0504141703
2585,2585,181982,1336236840,5.05,5.05,5.05,5.05,5.1,25.755,5.05
2586,2586,182037,1336240140,5.04,5.04,5.04,5.04,17.29251825,87.15429198,5.04
2587,2587,182038,1336240200,5.04,5.04,5.04,5.04,0.3,1.512,5.04
2588,2588,182039,1336240260,5.04,5.04,5.04,5.04,0.3,1.512,5.04
2589,2589,182041,1336240380,5.04,5.04,5.04,5.04,0.3,1.512,5.04
2590,2590,182043,1336240500,5.04,5.04,5.04,5.04,0.3,1.512,5.04
2591,2591,182044,1336240560,5.04,5.04,5.04,5.04,138.7,699.048,5.04
2592,2592,182045,1336240620,5.04,5.04,5.04,5.04,0.00748175,0.03770802,5.04
2593,2593,182152,1336247040,5.04,5.04,5.04,5.04,6.0,30.24,5.04
2594,2594,182168,1336248000,5.04,5.04,5.04,5.04,10.0,50.4,5.04
2595,2595,182177,1336248540,5.04,5.04,5.04,5.04,15.4,77.616,5.04
2596,2596,182490,1336267320,5.06,5.06,5.06,5.06,6.1,30.866,5.06
2597,2597,182559,1336271460,5.07,5.07,5.07,5.07,6.36800235,32.285771915,5.07
2598,2598,182573,1336272300,5.06,5.06,5.05,5.05,9.18715516,46.425783957,5.0533362231
2599,2599,182582,1336272840,5.04,5.04,5.03,5.03,9.58349382,48.279859754,5.0378140437
2600,2600,182583,1336272900,5.02,5.02,5.02,5.02,0.262,1.31524,5.02
2601,2601,182664,1336277760,5.05,5.05,5.03,5.03,384.988,1937.76964,5.033324779
2602,2602,182665,1336277820,5.05,5.05,5.05,5.05,63.0,318.15,5.05
2603,2603,182677,1336278540,5.05,5.05,5.05,5.05,65.2,329.26,5.05
2604,2604,182684,1336278960,5.05,5.05,5.05,5.05,26.7,134.835,5.05
2605,2605,182690,1336279320,5.05,5.05,5.05,5.05,25.8,130.29,5.05
2606,2606,182693,1336279500,5.05,5.05,5.05,5.05,24.6,124.23,5.05
2607,2607,182694,1336279560,5.05,5.05,5.05,5.05,23.1,116.655,5.05
2608,2608,182695,1336279620,5.05,5.05,5.05,5.05,23.1,116.655,5.05
2609,2609,182697,1336279740,5.05,5.05,5.05,5.05,19.2,96.96,5.05
2610,2610,182762,1336283640,5.07,5.08,5.07,5.08,3.59226796,18.225205845,5.0734538871
2611,2611,182763,1336283700,5.08,5.08,5.08,5.08,48.583,246.80164,5.08
2612,2612,182787,1336285140,5.06,5.06,5.06,5.06,93.0,470.58,5.06
2613,2613,182961,1336295580,5.08,5.08,5.08,5.08,10.25951193,52.118320604,5.08
2614,2614,182991,1336297380,5.07,5.07,5.07,5.07,6.098255,30.91815285,5.07
2615,2615,183031,1336299780,5.08,5.08,5.08,5.08,6.09968443,30.986396904,5.08
2616,2616,183041,1336300380,5.06,5.06,5.05,5.05,174.16545984,879.62722679,5.0505262501
2617,2617,183052,1336301040,5.08,5.08,5.08,5.08,1.85105382,9.4033534056,5.08
2618,2618,183063,1336301700,5.09,5.09,5.09,5.09,8.33454803,42.422849473,5.09
2619,2619,183074,1336302360,5.1,5.1,5.1,5.1,61.69763774,314.65795247,5.1
2620,2620,183264,1336313760,5.05,5.05,5.05,5.05,20.0,101.0,5.05
2621,2621,183285,1336315020,5.1,5.1,5.1,5.1,10.41844609,53.134075059,5.1
2622,2622,183286,1336315080,5.1,5.1,5.1,5.1,20.26274509,103.33999996,5.1
2623,2623,183549,1336330860,5.05,5.05,5.05,5.05,30.0,151.5,5.05
2624,2624,183761,1336343580,5.07,5.09,5.07,5.08,52.4947943,266.50858733,5.0768574461
2625,2625,183862,1336349640,5.05,5.05,5.05,5.05,20.00007003,101.00035365,5.05
2626,2626,183881,1336350780,5.05,5.05,5.05,5.05,3.0,15.15,5.05
2627,2627,183899,1336351860,5.05,5.05,5.05,5.05,18.2,91.91,5.05
2628,2628,183900,1336351920,5.05,5.05,5.03,5.03,11.87112285,59.799946232,5.0374296508
2629,2629,183908,1336352400,5.02,5.02,5.01,5.01,23.64083739,118.51890726,5.0133125703
2630,2630,183909,1336352460,5.01,5.01,5.01,5.01,3.75916261,18.833404676,5.01
2631,2631,183928,1336353600,4.99,4.99,4.97,4.97,27.33805,135.9061085,4.9713168459
2632,2632,183940,1336354320,4.99,4.99,4.97,4.97,16.949,84.26770841,4.9718395428
2633,2633,183985,1336357020,4.99,4.99,4.97,4.97,30.7443,152.916171,4.9738055835
2634,2634,184071,1336362180,5.0,5.0,5.0,5.0,39.07397965,195.36989825,5.0
2635,2635,184072,1336362240,5.0,5.0,5.0,5.0,10.31700973,51.58504865,5.0
2636,2636,184073,1336362300,5.0,5.0,5.0,5.0,21.83831062,109.1915531,5.0
2637,2637,184097,1336363740,5.01,5.01,5.01,5.01,3.30128986,16.539462199,5.01
2638,2638,184104,1336364160,5.0,5.0,5.0,5.0,60.0,300.0,5.0
2639,2639,184114,1336364760,5.03,5.03,5.03,5.03,3.09164356,15.550967107,5.03
2640,2640,184152,1336367040,5.05,5.05,5.05,5.05,122.9,620.645,5.05
2641,2641,184274,1336374360,5.03,5.03,5.03,5.03,0.41354437,2.0801281811,5.03
2642,2642,184275,1336374420,5.03,5.03,5.03,5.03,2.06645563,10.394271819,5.03
2643,2643,184367,1336379940,5.03,5.03,5.03,5.03,5.68856095,28.613461579,5.03
2644,2644,184368,1336380000,5.03,5.03,5.03,5.03,2.31143905,11.626538421,5.03
2645,2645,184385,1336381020,5.03,5.03,5.03,5.03,37.4,188.122,5.03
2646,2646,184389,1336381260,5.03,5.03,5.03,5.03,35.24,177.2572,5.03
2647,2647,184456,1336385280,5.04,5.04,5.04,5.04,23.00936576,115.96720343,5.04
2648,2648,184479,1336386660,5.03,5.03,5.03,5.03,43.35103349,218.05569845,5.03
2649,2649,184480,1336386720,5.02,5.02,5.01,5.01,10.72376651,53.817831712,5.0185568346
2650,2650,184527,1336389540,5.05,5.05,5.05,5.05,17.73267327,89.550000013,5.05
2651,2651,184655,1336397220,5.06,5.06,5.06,5.06,15.27784163,77.305878648,5.06
2652,2652,184673,1336398300,5.06,5.06,5.06,5.06,12.7319556,64.423695336,5.06
2653,2653,184698,1336399800,5.06,5.06,5.06,5.06,19.76284585,100.0,5.06
2654,2654,184715,1336400820,5.05,5.05,5.05,5.05,28.7,144.935,5.05
2655,2655,184716,1336400880,5.05,5.05,5.05,5.05,7.02178217,35.459999958,5.05
2656,2656,184784,1336404960,5.05,5.05,5.05,5.05,6.00959382,30.348448791,5.05
2657,2657,184789,1336405260,5.06,5.06,5.06,5.06,20.19522709,102.18784908,5.06
2658,2658,184919,1336413060,5.07,5.07,5.07,5.07,0.50450239,2.5578271173,5.07
2659,2659,184920,1336413120,5.07,5.07,5.07,5.07,12.05581229,61.12296831,5.07
2660,2660,184954,1336415160,5.08,5.08,5.08,5.08,41.35105906,210.06338002,5.08
2661,2661,184967,1336415940,5.06,5.06,5.06,5.06,20.48,103.6288,5.06
2662,2662,185073,1336422300,5.06,5.06,5.06,5.06,6.08025624,30.766096574,5.06
2663,2663,185086,1336423080,5.07,5.07,5.07,5.07,37.29191321,189.06999997,5.07
2664,2664,185199,1336429860,5.06,5.06,5.06,5.06,6.08477772,30.788975263,5.06
2665,2665,185217,1336430940,5.05,5.05,5.05,5.05,14.97946219,75.64628406,5.05
2666,2666,185239,1336432260,5.05,5.05,5.05,5.05,31.99,161.5495,5.05
2667,2667,185312,1336436640,5.06,5.06,5.06,5.06,3.02946562,15.329096037,5.06
2668,2668,185321,1336437180,5.05,5.05,5.05,5.05,6.0967316,30.78849458,5.05
2669,2669,185322,1336437240,5.05,5.05,5.05,5.05,0.46159265,2.3310428825,5.05
2670,2670,185380,1336440720,5.06,5.06,5.06,5.06,6.05770904,30.652007742,5.06
2671,2671,185453,1336445100,5.07,5.08,5.07,5.08,15.146717,76.854444502,5.0740001614
2672,2672,185555,1336451220,5.06,5.06,5.04,5.04,19.66562007,99.325191019,5.0507022238
2673,2673,185556,1336451280,5.04,5.04,5.03,5.03,32.05593071,161.24138055,5.0300015311
2674,2674,185562,1336451640,5.02,5.02,5.0,5.0,33.44,167.44739379,5.0073981397
2675,2675,185593,1336453500,5.01,5.01,4.99,4.99,32.79900448,163.8800224,4.996493796
2676,2676,185595,1336453620,5.03,5.03,5.03,5.03,29.0,145.87,5.03
2677,2677,185609,1336454460,5.03,5.03,5.03,5.03,6.0,30.18,5.03
2678,2678,185621,1336455180,5.01,5.01,5.01,5.01,6.67749357,33.454242786,5.01
2679,2679,185666,1336457880,5.01,5.01,5.01,5.01,6.0,30.06,5.01
2680,2680,185759,1336463460,5.03,5.04,5.03,5.04,10.86130101,54.697091403,5.0359612861
2681,2681,185847,1336468740,5.06,5.06,5.06,5.06,25.55928854,129.33000001,5.06
2682,2682,185850,1336468920,5.07,5.07,5.07,5.07,6.48875346,32.897980042,5.07
2683,2683,185896,1336471680,5.07,5.07,5.07,5.07,95.8,485.706,5.07
2684,2684,185897,1336471740,5.07,5.07,5.07,5.07,44.49704142,225.6,5.07
2685,2685,185929,1336473660,5.07,5.07,5.07,5.07,5.8666115,29.743720305,5.07
2686,2686,185975,1336476420,5.07,5.07,5.07,5.07,6.63708087,33.650000011,5.07
2687,2687,185978,1336476600,5.03,5.03,5.03,5.03,10.95331603,55.095179631,5.03
2688,2688,186001,1336477980,5.06,5.06,5.06,5.06,30.65785288,155.12873557,5.06
2689,2689,186012,1336478640,5.07,5.07,5.07,5.07,0.00986193,0.0499999851,5.07
2690,2690,186113,1336484700,5.06,5.06,5.06,5.06,13.13241107,66.450000014,5.06
2691,2691,186174,1336488360,5.06,5.06,5.06,5.06,38.93478261,197.01000001,5.06
2692,2692,186196,1336489680,5.06,5.06,5.06,5.06,35.8019802,181.15801981,5.06
2693,2693,186197,1336489740,5.06,5.06,5.06,5.06,9.07312252,45.909999951,5.06
2694,2694,186296,1336495680,5.04,5.04,5.04,5.04,6.06063918,30.545621467,5.04
2695,2695,186304,1336496160,5.04,5.04,5.04,5.04,26.09610684,131.52437847,5.04
2696,2696,186494,1336507560,5.05,5.05,5.05,5.05,12.82312049,64.756758475,5.05
2697,2697,186542,1336510440,5.03,5.03,5.02,5.02,10.5,52.754234819,5.0242128399
2698,2698,186671,1336518180,5.02,5.02,5.02,5.02,6.1706208,30.976516416,5.02
2699,2699,186673,1336518300,5.02,5.02,5.02,5.02,39.1,196.282,5.02
2700,2700,186674,1336518360,5.02,5.02,5.02,5.02,9.10453123,45.704746775,5.02
2701,2701,186787,1336525140,5.02,5.02,5.02,5.02,6.1,30.622,5.02
2702,2702,186793,1336525500,5.02,5.02,5.01,5.01,6.15939372,30.858798733,5.0100383473
2703,2703,187066,1336541880,5.03,5.03,5.03,5.03,41.65,209.4995,5.03
2704,2704,187092,1336543440,5.05,5.05,5.05,5.05,26.36779324,133.15735586,5.05
2705,2705,187098,1336543800,5.06,5.06,5.06,5.06,6.42815921,32.526485603,5.06
2706,2706,187099,1336543860,5.06,5.06,5.06,5.06,0.83076172,4.2036543032,5.06
2707,2707,187103,1336544100,5.07,5.07,5.07,5.07,11.07233163,56.136721364,5.07
2708,2708,187110,1336544520,5.07,5.07,5.07,5.07,1.91386166,9.7032786162,5.07
2709,2709,187112,1336544640,5.03,5.03,5.03,5.03,0.2,1.006,5.03
2710,2710,187203,1336550100,5.04,5.04,5.04,5.04,8.5,42.84,5.04
2711,2711,187341,1336558380,5.07,5.07,5.07,5.07,2.54043392,12.879999974,5.07
2712,2712,187415,1336562820,5.08,5.08,5.08,5.08,10.54992821,53.593635307,5.08
2713,2713,187439,1336564260,5.05,5.05,5.05,5.05,4.0,20.2,5.05
2714,2714,187455,1336565220,5.06,5.06,5.06,5.06,10.0,50.6,5.06
2715,2715,187498,1336567800,5.06,5.06,5.06,5.06,20.00055026,101.20278432,5.06
2716,2716,187558,1336571400,5.06,5.06,5.06,5.06,5.08464536,25.728305522,5.06
2717,2717,187565,1336571820,5.05,5.05,5.04,5.04,17.35535464,87.480306427,5.0405369548
2718,2718,187605,1336574220,5.07,5.07,5.07,5.07,3.80815903,19.307366282,5.07
2719,2719,187880,1336590720,5.04,5.04,5.04,5.04,48.38092792,243.83987672,5.04
2720,2720,187932,1336593840,5.03,5.03,5.03,5.03,4.0,20.12,5.03
2721,2721,188034,1336599960,5.03,5.03,5.02,5.02,46.41778021,233.42029521,5.0286828485
2722,2722,188047,1336600740,5.02,5.02,5.02,5.02,5.28087649,26.50999998,5.02
2723,2723,188054,1336601160,5.02,5.02,5.02,5.02,15.0,75.3,5.02
2724,2724,188060,1336601520,5.02,5.02,5.02,5.02,4.6,23.092,5.02
2725,2725,188062,1336601640,5.02,5.02,5.02,5.02,2.2,11.044,5.02
2726,2726,188063,1336601700,5.02,5.02,5.02,5.02,1.1,5.522,5.02
2727,2727,188064,1336601760,5.02,5.02,5.02,5.02,20.52031872,103.01199997,5.02
2728,2728,188065,1336601820,5.02,5.02,5.02,5.02,0.3,1.506,5.02
2729,2729,188071,1336602180,5.02,5.02,5.02,5.02,19.92031872,99.999999974,5.02
2730,2730,188170,1336608120,5.02,5.02,5.02,5.02,9.96,49.9992,5.02
2731,2731,188171,1336608180,5.02,5.02,5.02,5.02,9.98,50.0996,5.02
2732,2732,188258,1336613400,5.01,5.01,5.01,5.01,18.44815906,92.425276891,5.01
2733,2733,188259,1336613460,5.0,5.0,5.0,5.0,24.93402051,124.67010255,5.0
2734,2734,188267,1336613940,5.0,5.0,5.0,5.0,13.216,66.08,5.0
2735,2735,188269,1336614060,4.99,4.99,4.99,4.99,5.40184094,26.955186291,4.99
2736,2736,188270,1336614120,4.99,4.99,4.99,4.99,9.71055954,48.455692105,4.99
2737,2737,188271,1336614180,4.98,4.98,4.98,4.98,27.29498385,135.92901957,4.98
